id,name,price,discount,company,category,specification/description,details,ratings,number of ratings,stock
358.0,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",41279.32209,24.98160475,ElectroHub,Computers,Lightweight,Limited stock,4.1,931.0,9.0
1164.0,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",63972.68673,24.98160475,TechCorp,Gaming,Compact and portable,30-day return policy,2.1,466.0,17.0
176.0,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",66256.84683,24.98160475,GearMax,Storage,Fast charging,Exclusive deal,1.7,521.0,77.0
1169.0,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",66294.9324,9.19,GadgetWorld,Networking,High quality audio,Best seller,4.7,911.0,19.0
687.0,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",50905.2072,40.65,DevicePro,Electronics,User-friendly interface,30-day return policy,2.9,745.0,84.0
883.0,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",60322.59169,24.98160475,QuantumGear,Accessories,Durable design,30-day return policy,3.3,442.0,37.0
972.0,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",104166.9428,24.98160475,DevicePro,Peripherals,User-friendly interface,Exclusive deal,2.5,722.0,26.0
596.0,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",52879.9004,40.65,ElectroHub,Wearables,Compact and portable,Best seller,3.6,401.0,85.0
725.0,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",52533.2964,40.65,QuantumGear,Computers,Long battery life,30-day return policy,2.1,841.0,79.0
974.0,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",116907.4669,24.98160475,NextGen,Audio,High resolution,Available in multiple colors,2.3,86.0,33.0
644.0,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",113576.6501,24.98160475,NextGen,Storage,User-friendly interface,Best seller,4.9,166.0,11.0
240.0,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",15591.4824,40.65,DevicePro,Accessories,Durable design,Customer favorite,2.2,310.0,39.0
88.0,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",18484.4388,40.65,PixelDynamics,Computers,Durable design,Customer favorite,3.7,708.0,9.0
708.0,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",34691.5067,24.98160475,InnovateX,Networking,Advanced features,Limited stock,1.6,210.0,7.0
201.0,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",52764.9988,40.65,AlphaTech,Computers,Fast charging,Available in multiple colors,3.3,40.0,41.0
953.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",25347.6728,40.65,InnovateX,Electronics,Lightweight,Available in multiple colors,2.9,22.0,15.0
211.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",3791.729769,24.98160475,QuantumGear,Storage,Fast charging,New arrival,1.0,70.0,78.0
454.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",21761.93624,24.98160475,InnovateX,Peripherals,Durable design,Best seller,1.3,774.0,97.0
673.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",92409.45971,24.98160475,TechCorp,Audio,Compact and portable,Exclusive deal,1.8,692.0,23.0
322.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",30617.0032,40.65,TechCorp,Computers,Lightweight,Highly rated,4.2,821.0,49.0
1056.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",131747.148,9.19,InnovateX,Peripherals,Fast charging,Highly rated,3.2,41.0,72.0
1012.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",58252.68413,24.98160475,AlphaTech,Computers,Compact and portable,New arrival,3.0,507.0,55.0
101.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",106779.3834,24.98160475,InnovateX,Accessories,Lightweight,Customer favorite,3.3,315.0,64.0
1109.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",114704.6537,9.19,InnovateX,Imaging,Fast charging,New arrival,4.9,380.0,18.0
958.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",94006.6016,40.65,DevicePro,Wearables,Durable design,Limited stock,3.3,413.0,95.0
62.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",55348.57201,24.98160475,GearMax,Computers,Long battery life,Exclusive deal,3.3,541.0,81.0
1114.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",28114.04952,9.19,AlphaTech,Storage,High performance,Best seller,1.3,186.0,7.0
459.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",25823.4224,40.65,AlphaTech,Networking,High quality audio,New arrival,3.5,449.0,32.0
378.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",107088.4591,24.98160475,QuantumGear,Peripherals,Advanced features,Exclusive deal,4.1,774.0,98.0
929.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",62960.83861,24.98160475,PixelDynamics,Accessories,High resolution,1 year warranty,1.4,350.0,71.0
436.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",37711.4648,40.65,QuantumGear,Networking,Lightweight,1 year warranty,3.7,254.0,40.0
661.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",24779.3372,40.65,GearMax,Electronics,Long battery life,Best seller,4.2,283.0,24.0
266.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",49225.27052,24.98160475,ElectroHub,Gaming,High performance,Best seller,4.8,877.0,99.0
938.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",53357.0744,40.65,DevicePro,Storage,High resolution,30-day return policy,2.1,577.0,2.0
97.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",99782.86774,24.98160475,QuantumGear,Storage,Durable design,Exclusive deal,2.2,944.0,20.0
357.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",8421.0528,40.65,DevicePro,Audio,Long battery life,1 year warranty,3.8,791.0,6.0
652.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",87651.8784,40.65,InnovateX,Computers,User-friendly interface,Best seller,3.3,662.0,4.0
924.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",47206.5152,40.65,GadgetWorld,Computers,High resolution,Highly rated,2.1,184.0,28.0
905.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",7234.17389,24.98160475,QuantumGear,Electronics,Fast charging,Available in multiple colors,2.7,714.0,47.0
779.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",84357.716,40.65,TechCorp,Storage,Fast charging,Exclusive deal,3.9,557.0,5.0
761.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",91767.4448,40.65,DevicePro,Wearables,Advanced features,Limited stock,1.9,175.0,0.0
703.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",83603.5004,24.98160475,GearMax,Storage,Durable design,New arrival,2.3,990.0,55.0
537.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",94074.86808,24.98160475,TechCorp,Gaming,User-friendly interface,Exclusive deal,2.9,601.0,65.0
576.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",24588.4676,40.65,AlphaTech,Audio,High quality audio,Free shipping,4.6,563.0,83.0
289.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",28653.7052,40.65,AlphaTech,Storage,High resolution,Best seller,3.6,777.0,82.0
354.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",25785.92296,24.98160475,TechCorp,Imaging,User-friendly interface,Free shipping,1.3,78.0,56.0
1074.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",31743.58384,24.98160475,AlphaTech,Imaging,Compact and portable,New arrival,1.1,495.0,97.0
829.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",16101.8924,40.65,AlphaTech,Audio,Compact and portable,Limited stock,2.3,615.0,81.0
969.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",5893.445131,24.98160475,QuantumGear,Computers,Compact and portable,Limited stock,2.3,31.0,34.0
1021.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",17688.1373,24.98160475,AlphaTech,Storage,High performance,Free shipping,5.0,435.0,12.0
1076.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",97997.79312,9.19,DevicePro,Networking,High performance,30-day return policy,1.7,414.0,72.0
1003.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",100316.3986,24.98160475,PixelDynamics,Imaging,User-friendly interface,Highly rated,3.6,869.0,70.0
1165.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",93041.02008,9.19,GearMax,Storage,Durable design,Limited stock,4.4,675.0,43.0
375.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",35110.40942,24.98160475,ElectroHub,Accessories,User-friendly interface,Customer favorite,2.3,580.0,34.0
206.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",50347.3172,40.65,GearMax,Storage,Long battery life,Limited stock,1.1,434.0,75.0
239.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",86484.82,40.65,NextGen,Computers,Fast charging,New arrival,3.2,566.0,30.0
864.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",53758.2804,40.65,PixelDynamics,Electronics,Compact and portable,Available in multiple colors,4.3,813.0,70.0
970.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",115358.487,24.98160475,NextGen,Audio,Advanced features,Free shipping,1.7,137.0,56.0
252.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",40737.3652,40.65,ElectroHub,Electronics,High performance,Best seller,2.5,122.0,62.0
817.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",117922.9159,24.98160475,NextGen,Accessories,Fast charging,Exclusive deal,1.2,630.0,81.0
329.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",28365.0268,40.65,InnovateX,Computers,Advanced features,Best seller,4.4,279.0,95.0
1179.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",104387.1847,9.19,PixelDynamics,Imaging,Long battery life,Best seller,1.3,818.0,28.0
611.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",60434.21906,24.98160475,GearMax,Accessories,User-friendly interface,Exclusive deal,4.3,761.0,85.0
93.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",87296.20589,24.98160475,TechCorp,Networking,User-friendly interface,Limited stock,1.3,710.0,94.0
557.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",34476.1776,40.65,ElectroHub,Peripherals,High performance,30-day return policy,4.7,486.0,43.0
371.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",76230.5644,40.65,QuantumGear,Wearables,Compact and portable,Best seller,2.5,880.0,3.0
757.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",80110.64392,24.98160475,TechCorp,Peripherals,High performance,Customer favorite,4.2,464.0,89.0
409.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",46363.2704,40.65,InnovateX,Wearables,Advanced features,New arrival,2.1,403.0,7.0
166.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",83085.7268,40.65,GearMax,Networking,Lightweight,Free shipping,3.3,320.0,38.0
1198.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",61879.38696,9.19,DevicePro,Imaging,High quality audio,1 year warranty,5.0,796.0,29.0
1091.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",37460.5857,24.98160475,PixelDynamics,Peripherals,Advanced features,Free shipping,4.2,174.0,73.0
787.0,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",54079.72,40.65,QuantumGear,Imaging,Compact and portable,30-day return policy,3.5,691.0,36.0
203.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",95311.77138,24.98160475,GadgetWorld,Wearables,Durable design,Best seller,3.7,823.0,22.0
153.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",43527.47336,24.98160475,GearMax,Networking,Advanced features,30-day return policy,4.6,498.0,26.0
561.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",80920.6388,40.65,PixelDynamics,Wearables,Fast charging,Limited stock,4.5,486.0,69.0
876.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",83910.9292,40.65,InnovateX,Electronics,High resolution,Best seller,1.8,650.0,99.0
942.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",84519.92511,24.98160475,InnovateX,Electronics,Advanced features,Free shipping,4.3,468.0,65.0
291.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",23590.58464,24.98160475,QuantumGear,Peripherals,Compact and portable,Customer favorite,2.5,648.0,21.0
282.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",118817.7353,24.98160475,GearMax,Electronics,Durable design,Available in multiple colors,3.8,919.0,39.0
738.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",79425.27586,24.98160475,NextGen,Accessories,High resolution,1 year warranty,4.6,871.0,70.0
54.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",26032.3344,40.65,GearMax,Computers,Long battery life,Limited stock,3.0,659.0,62.0
247.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",99765.46347,24.98160475,NextGen,Imaging,Advanced features,Exclusive deal,2.2,668.0,84.0
856.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",9746.990058,24.98160475,GadgetWorld,Electronics,Compact and portable,1 year warranty,3.3,497.0,89.0
678.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",11488.7356,40.65,GearMax,Peripherals,Lightweight,30-day return policy,3.5,632.0,28.0
913.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",92925.58626,24.98160475,DevicePro,Networking,User-friendly interface,Highly rated,3.9,674.0,0.0
1101.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",19715.21424,9.19,PixelDynamics,Gaming,High performance,Customer favorite,1.4,680.0,76.0
467.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",60406.43,40.65,DevicePro,Imaging,Long battery life,Available in multiple colors,2.8,113.0,50.0
620.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",108978.3226,24.98160475,NextGen,Audio,High quality audio,Free shipping,3.5,360.0,52.0
1129.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",84750.38162,24.98160475,AlphaTech,Electronics,High quality audio,1 year warranty,3.6,468.0,14.0
944.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",15420.78133,24.98160475,GadgetWorld,Storage,Advanced features,30-day return policy,3.9,272.0,85.0
1167.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",40027.41511,24.98160475,TechCorp,Electronics,Advanced features,New arrival,1.2,601.0,13.0
374.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",37772.66223,24.98160475,QuantumGear,Networking,Advanced features,Highly rated,3.7,598.0,23.0
589.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",37518.19983,24.98160475,DevicePro,Audio,High quality audio,Free shipping,3.8,424.0,16.0
361.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",56347.21689,24.98160475,NextGen,Audio,High performance,New arrival,1.7,265.0,37.0
982.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",29258.6004,40.65,AlphaTech,Networking,Long battery life,New arrival,4.5,786.0,9.0
256.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",5740.332,40.65,InnovateX,Networking,High quality audio,New arrival,3.6,847.0,9.0
292.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",107166.4783,24.98160475,InnovateX,Audio,Fast charging,Customer favorite,2.0,925.0,16.0
946.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",90866.2744,40.65,TechCorp,Accessories,High performance,Available in multiple colors,1.2,54.0,6.0
16.0,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",42548.63334,24.98160475,TechCorp,Computers,Fast charging,Customer favorite,2.1,434.0,40.0
